Anisopus exellii
Canthium thonningii
Leichhardtia connivens
Leichhardtia belensis
Spermacoce valens
Leichhardtia variifolia
Spermacoce hepperiana
Spermacoce neohispida
Aidia canthioides
Leichhardtia papuana
Spermacoce suaveolens
Spermacoce marticrovettiana
Aidia oxyodonta
Spermacoce argentea
Leichhardtia spathulata
Spermacoce johnwoodii
Aspidoglossum woodii
Myrmephytum selebicum
Nostolachma jenkinsii
Stapeliopsis pillansii
Psydrax occidentalis
Galianthe chodatiana
Gynochthodes ammitia
Cryptolepis intricata
Dischidia major
Morinda elliptica
Morilloa lutea
Wrightia dubia
Lasianthus thwaitesii
Centaurium maritimum
Orianthera campanulata
Pavetta zeylanica
Geniostoma waialealae
Tromotriche baylissii
Phyllanthera multinervosa
Philibertia tucumanensis
Amaracarpus nouhuizii
Crobylanthe pellacalyx
Rudgea canephorantha
Rothmannia talbotii
Prismatomeris borneensis
Halenia gracilis
Halenia recurva
Halenia brevicornis
Ladenbergia acutifolia
Gentianella narcissoides
Gentianella tortuosa
Tournefortiopsis hirsuta
Gentianella selaginifolia
Gentianella hypericoides
Wendlandia pendula
Stenotis asperuloides
Thliphthisa microphylla
Ladenbergia heterophylla
Arcytophyllum setosum
Vincetoxicum oligophyllum
Molongum zschokkeiforme
Vincetoxicum coddii
Vincetoxicum josephrockii
Gonzalagunia stenostachya
Vincetoxicum cambodiense
Orbea circes
Kibatalia macgregorii
Vincetoxicum liebianum
Vincetoxicum taiwanense
Vincetoxicum sarasinorum
Vincetoxicum schmalhausenii
Orbea ciliata
Vincetoxicum uncinatum
Saprosma fragrans
Mesechites roseus
Ophiorrhiza capitata
Ophiorrhiza wangii
Sabicea sanguinosa
Ophiorrhiza vietnamensis
Roraimaea coccinea
Solenandra mexicana
Oldenlandia bicornuta
Sabicea asperula
Ophiorrhiza coccinea
Solenandra lineata
Arachnothryx tuxtlensis
Argostemma kurzii
Arachnothryx megalantha
Declieuxia tenuiflora
Arachnothryx povedae
Heinsia zanzibarica
Arachnothryx rzedowskii
Eumachia vaupelii
Sinoswertia tetraptera
Mucoa duckei
Larsenaikia suffruticosa
Oxyceros patulus
Rytigynia neglecta
Rytigynia gracilipetiolata
Rytigynia beniensis
Ruehssia lanata
Ruehssia ecuadorensis
Xanthophytum attopevense
Ruehssia mollis
Ruehssia gallardoae
Ruehssia colombiana
Chomelia parvifolia
Chloropetalum obtusiflorum
Nauclea diderrichii
Coussarea panurensis
Secamone letouzeana
Ronabea isanae
Pseudolithos dodsonianus
Palicourea padifolia
Palicourea argentinensis
Palicourea egensis
Palicourea vareschii
Palicourea chrysotricha
Palicourea tepuiensis
Palicourea barnebyana
Simira ecuadorensis
Condaminea microcarpa
Mycetia stipulata
Piaranthus geminatus
Didymosalpinx abbeokutae
Hexasepalum scandens
Condaminea corymbosa
Tarenna grandiflora
Tarenna gracilis
Tarenna insularis
Ditassa franciscoi
Tarenna loheri
Schradera elmeri
Asclepias cordifolia
Strychnos dalzellii
Metastelma pauciflorum
Metagentiana leptoclada
Metastelma dorrii
Metastelma hirtellum
Lecananthus pentander
Alafia multiflora
Coptosperma borbonicum
Ornichia madagascariensis
Notopleura aligera
Notopleura uliginosa
Notopleura lateriflora
Notopleura pithecobia
Dolichopentas longiflora
Finlaysonia lanuginosa
Mandevilla hesperia
Mandevilla scabra
Mandevilla widgrenii
Atractocarpus longipes
Peponidium marojejyense
Cynanchum leptolepis
Cynanchum areysianum
Cynanchum gilbertii
Cynanchum revoilii
Cynanchum brasiliense
Gardenia flava
Congolanthus longidens
Stenostelma eustegioides
Bertiera viburnoides
Spigelia riedeliana
Spigelia spruceana
Plocama calcicola
Stenostelma corniculatum
Swertia swertopsis
Ceropegia pachypodium
Ceropegia mairei
Plocama iljinii
Psychotria hombroniana
Psychotria lagunensis
Psychotria oleifolia
Psychotria puberulina
Bathysa australis
Psychotria berryi
Psychotria bealananensis
Galium undulatum
Rogersonanthus arboreus
Psychotria boenyana
Psychotria integristipulata
Psychotria desirei
Caa balansae
Psychotria moninensis
Neonauclea bartlingii
Manettia congesta
Dictyophleba leonensis
Empogona reflexa
Bartonia paniculata
Hedythyrsus thamnoideus
Ixora blumei
Pruskortizia macrocarpa
Alyxia stellata
Neurocalyx calycinus
Ixora richardi-longii
Ixora ferrea
Ixora pubirama
Ixora ravikumarii
Ixora ridsdalei
Bremeria pervillei
Ixora paludosa
Neolamarckia cadamba
Cynanchica cristata
Landolphia incerta
Landolphia micrantha
Picrophloeus rugulosus
Hoya inflata
Landolphia glabra
Hedyotis rigida
Cynanchica suffruticosa
Landolphia bruneelii
Cynanchica rigidula
Schizacme novae-zelandiae
Tabernaemontana polyneura
Tabernaemontana glabra
Gongronemopsis gazensis
Tabernaemontana divaricata
Tabernaemontana gamblei
Hymenodictyon floribundum
Oreopolus glacialis
Pentanisia veronicoides
Cascabela ovata
Faramea suerrensis
Funastrum elegans
Utania stenophylla
Utania volubilis
Hunteria zeylanica
Tripterospermum taiwanense
Baissea axillaris
Matelea greenmanii
Canthium oblongum
Periploca calophylla
Motleyothamnus corymbosus
Matelea porphyrantha
Matelea squiresii
Matelea sagittifolia
Leichhardtia mackeeorum
Spermacoce cataractarum
Leichhardtia ambuntiensis
Leichhardtia torsiva
Leichhardtia velutina
Leichhardtia praestans
Spermacoce viridiflora
Gonolobus heterophyllus
Rennellia subsessilis
Schmidtottia elliptica
Schmidtottia sessilifolia
Psydrax dunlapii
Psydrax ficiformis
Dischidia lanceolata
Galianthe thalictroides
Sabatia campanulata
Scolosanthus triacanthus
Pavetta salicina
Adina pilulifera
Debia rosettifolia
Orianthera biloba
Vidalasia morindifolia
Prestonia cyaniphylla
Dimetia prainiana
Eumachia depauperata
Guettardella tenuiflora
Guettardella tayabensis
Guettardella ternata
Trachelospermum lucidum
Guettardella affinis
Guettardella attenuata
Palicourea cuspidata
Macrocarpaea cinchonifolia
Palicourea celiae
Palicourea horquetensis
Palicourea nematostachya
Palicourea toensis
Carterella alexanderae
Petchia montana
Macrocarpaea glabra
Palicourea mamillaris
Palicourea tabayensis
Vangueria discolor
Neuburgia moluccana
Heterostemma andersonii
Palicourea psychotrioides
Palicourea raveniana
Simira maxonii
Discospermum quocensis
Matelea bicolor
Matelea gentlei
Matelea pseudobarbata
Pauridiantha micrantha
Matelea pubescens
Matelea castanea
Baissea floribunda
Matelea flavidula
Matelea capillacea
Leichhardtia kebarensis
Leichhardtia assimulata
Spermacoce burchellii
Spermacoce rosmarinifolia
Leichhardtia ericoides
Spermacoce densiflora
Spermacoce octodon
Spermacoce latituba
Gyrandra blumbergiana
Spermacoce malacophylla
Macropharynx peltata
Crossopteryx febrifuga
Pachycarpus linearis
Vangueriella glabrescens
Vangueriella orthacantha
Aspidoglossum glabrescens
Pachycarpus stenoglossus
Psydrax grandifolius
Galianthe guaranitica
Gynochthodes celebica
Gynochthodes verticillata
Timonius subavenis
Cryptolepis sinensis
Gynochthodes phyllireoides
Galianthe valerianoides
Morinda pacifica
Dischidia rhodantha
Gynochthodes calciphila
Tassadia kamaensis
Lasianthus gardneri
Pseudodiplospora andamanica
Dimetia capitellata
Crucianella exasperata
Kuepferia masonii
Sisyranthus barbatus
Payera bakeriana
Randia tafallana
Rustia costaricensis
Araujia herzogii
Parapentas setigera
Philibertia multiflora
Philibertia volcanensis
Randia tetracantha
Appunia morindoides
Exallage auricularia
× Hoodiotriche atlantica
Calciphila galgalensis
Rudgea sessilis
Neocouma parviflora
Exallage perhispida
Elaeagia myriantha
Clarkella nana
Gentianella benedictae
Arcytophyllum cachirense
Gentianella cerina
Thliphthisa mazanderanica
Gentianella pernettyoides
Sarcolobus merrillii
Gentianella centamalensis
Gentianella chrysosphaera
Stenostomum multinerve
Gentianella florida
Gentianella oranensis
Ladenbergia macrocarpa
Arcytophyllum peruvianum
Cionura erecta
Gentianella antarctica
Stenotis brevipes
Kibatalia macrophylla
Vincetoxicum caffrum
Vincetoxicum flanaganii
Vincetoxicum arabicum
Orbea pulchella
Stenaria butterwickiae
Vincetoxicum yonakuniense
Vincetoxicum himalaicum
Vincetoxicum forrestii
Vincetoxicum cinerascens
Ophiorrhiza microcephala
Oldenlandia peduncularis
Oldenlandia lechleriana
Pyrostria montana
Sabicea oblongifolia
Mesechites angustifolius
Ophiorrhiza yangchunensis
Pyrostria tulearensis
Sabicea apocynacea
Paracephaelis cinerea
Ophiorrhiza ridsdalei
Arachnothryx ginetteae
Gentiana meiantha
Chassalia petitiana
Arachnothryx thiemei
Chassalia subherbacea
Arachnothryx izabalensis
Chassalia chrysoclada
Arachnothryx villosa
Eumachia abrupta
Eumachia ovoidea
Eumachia viridicalyx
Coffea kapakata
Leptopetalum foetidum
Ridsdalea attopevensis
Coffea myrtifolia
Zygostigma australe
Bobea myrtoides
Guettarda odorata
Bobea timonioides
Oxyceros kunstleri
Oxyceros rugulosus
Rytigynia nigerica
Odontadenia semidigyna
Ruehssia paraibana
Forsteronia linearis
Adolphoduckea maynensis
Rytigynia congesta
Ruehssia troyana
Coutaportla ghiesbreghtiana
Chomelia bella
Chomelia longituba
Ruehssia weddellii
Carpacoce heteromorpha
Schultesia guianensis
Ditassa buntingii
Paracarphalea angulata
Ditassa colellae
Ditassa longicaulis
Oxypetalum polyanthum
Saldinia boiviniana
Urceola densiflora
Tarenna stellulata
Oxypetalum hoehnei
Rubia tenuissima
Tarenna maingayi
Asclepias brevicuspis
Deianira cordifolia
Pseudolachnostoma brasiliense
Eustoma russellianum
Rauvolfia hookeri
Leptostigma reptans
Sherbournia millenii
Frasera gypsicola
Amphidasya ambigua
Mandevilla longiflora
Mandevilla bahiensis
Atractocarpus benthamianus
Dolichopentas lindenioides
Mandevilla petraea
Melodinus vitiensis
Pittoniotis protracta
Atractocarpus fitzalanii
Cyclophyllum fragrans
Atractocarpus obscurinervius
Cynanchum malampayae
Vallaris indecora
Afrocanthium keniense
Catunaregam oocarpa
Telosma procumbens
Catunaregam longispina
Cynanchum antsiranense
Cynanchum vanlessenii
Afrocanthium pseudorandii
Cynanchum daltonii
Ceropegia tenuior
Retiniphyllum laxiflorum
Plocama jolana
Neanotis gracilis
Neanotis oxyphylla
Ceropegia neo-omissa
Swertia macrosperma
Ceropegia montiphila
Kadua nukuhivensis
Kadua degeneri
Psychotria mariniana
Meyna pubescens
Exochaenium perparvum
Psychotria welwitschii
Psychotria sellowiana
Psychotria rosmarinifolia
Psychotria srilankensis
Psychotria semperflorens
Psychotria andapae
Psychotria ratovoarisonii
Exochaenium oliganthum
Larryleachia picta
Psychotria luzoniensis
Psychotria rubropedicellata
Psychotria chonantha
Larryleachia marlothii
Psychotria ankafinensis
Psychotria holtzii
Psychotria ankarensis
Psychotria nilgiriensis
Quaqua aurea
Manettia bangii
Gaertnera madagascariensis
Asperula pulchella
Empogona macrophylla
Desmidorchis adenensis
Ferdinandusa elliptica
Minaria micromeria
Ferdinandusa speciosa
Ochreinauclea missionis
Cyanoneuron cyaneum
Ixora vandersticheleorum
Canscora tetraptera
Huernia blyderiverensis
Tinadendron kajewskii
Bremeria trichophlebia
Pseudopyxis heterophylla
Cynanchica pyrenaica
Hedyotis ramarowii
Landolphia jumellei
Amphiasma divaricatum
Hedyotis gentianifolia
Hedyotis bourdillonii
Crusea megalocarpa
Tabernaemontana hystrix
Gongronemopsis tenacissima
Edrastima trinervia
Paranotis pterospora
Scleromitrion pinifolium
Funastrum clausum
Nauclea gilletii
Guettardella ioensis
Symphyllophyton sucreanum
Sericanthe auriculata
Ochrosia moorei
Palicourea muscosa
Palicourea cyanococca
Palicourea blepharophora
Palicourea reticulata
Secamone schimperiana
Palicourea campyloneuroides
Neuburgia novocaledonica
Ibatia cumanensis
Palicourea imthurniana
Palicourea octocuspis
Palicourea rhodothamna
Palicourea trichophora
Suberanthus pungens
Palicourea amplectens
Palicourea cymosa
Richardia pectidifolia
Lachnostoma uribei
Palicourea aschersoniana
Palicourea anisopoda
Palicourea piresii
Diplolepis viridis
Simira salvadorensis
Paederia farinosa
Cordiera pilosa
Simira corumbensis
Martensianthus viticellus
Matelea diversifolia
Pauridiantha dewevrei
Pauridiantha floribunda
Tripterospermum lanceolatum
Canthium ciliatum
Stephanotis volubilis
Spermacoce kirkii
Spermacoce aristeguietana
Jobinia connivens
Aidia congesta
Spermacoce multiflora
Spermacoce filifolia
Spermacoce bangweolensis
Pentopetia grevei
Aidia bakeri
Leichhardtia brevis
Leichhardtia paulforsteri
Vangueriella laxiflora
Vangueriella olacifolia
Pachycarpus grantii
Augusta rivalis
Pachycarpus scaber
Rennellia condensa
Aspidoglossum delagoense
Psydrax lamprophyllus
Psydrax approximatus
Gynochthodes polyneura
Timonius finlaysonianus
Timonius scabriflorus
Cryptolepis javanica
Cryptolepis socotrana
Gynochthodes trimera
Psydrax splendens
Lasianthus wightianus
Prestonia cayennensis
Pavetta nova-guineensis
Celiantha chimantensis
Lasianthus hispidulus
Geniostoma kaalae
Helia alata
Philibertia suberecta
Phyllanthera grayi
Knoxia hedyotoidea
Philibertia subnivea
Phyllopentas ulugurica
Leptadenia lanceolata
Exallage cristata
Exallage buruensis
Alibertia patinoi
Rothmannia engleriana
Exallage insularis
Hyperacanthus perrieri
Exallage pachycarpa
Halenia asclepiadea
Dolichocarpa spermacocoides
Prismatomeris beccariana
Gentianella astonii
Gentianella lythroides
Gentianella lilliputiana
Sicyocarpus cordifolius
Gentianella tarapacana
Gentianella riojae
Carissa tetramera
Wendlandia longidens
Stenostomum abbreviatum
Gentianella dielsiana
Gentianella graminea
Gentianella gunniana
Gentianella albidocoerulea
Gentianella × macrocalyx
Gentianella barringtonensis
Stenostomum lucidum
Gentianella radicata
Tournefortiopsis dependens
Vincetoxicum belostemma
Dolianthus subalpinus
Vincetoxicum badium
Vincetoxicum rotundifolium
Gonzalagunia asperula
Vincetoxicum adnatum
Vincetoxicum leschenaultii
Vincetoxicum wangii
Vincetoxicum capparidifolium
Molongum laxum
Vincetoxicum aristolochioides
Vincetoxicum laxiforme
Triflorensia ixoroides
Vincetoxicum henryanum
Diodia barbata
Orbea semota
Ophiorrhiza longibracteata
Cruciata pedemontana
Ophiorrhiza robbrechtii
Posoqueria latifolia
Pyrostria cochinchinensis
Ophiorrhiza exigua
Sabicea gabonica
Praravinia quadribracteolata
Praravinia glabra
Arachnothryx euryphylla
Arachnothryx scabra
Gentiana clarkei
Arachnothryx chimboracensis
Chassalia javanica
Sipanea biflora
Ridsdalea nigrescens
Chamaeclitandra henriquesiana
Cascabela pinifolia
Chthamalia ojadapantha
Lisianthius silenifolius
Lisianthius skinneri
Graciemoriana gracieae
Ruehssia pickelii
Ruehssia serpentina
Xanthophytum semiorbiculare
Chomelia caurensis
Mycetia tonkinensis
Calycosia lageniformis
Mycetia hirsuta
Urceola laevis
Tarenna monosperma
Tarenna wrayi
Tarenna precidantenna
Agouticarpa curviflora
Schradera monantha
Coccocypselum capitatum
Kutchubaea oocarpa
Coptosperma madagascariense
Peruviasclepias aliciae
Aspidonepsis flava
Oncinotis glabrata
Isertia longifolia
Atrostemma riparium
Mandevilla acutiloba
Mandevilla illustris
Cynanchum foetidum
Cynanchum socotranum
Peponidium densiflorum
Cynanchum humbert-capuronii
Afrocanthium gilfillanii
Cynanchum fimbricoronum
Cynanchum junciforme
Telosma cordata
Mitrasacme squamigera
Swertia alata
Fischeria billbergiana
Ceropegia brevipedicellata
Coptophyllum fulvum
Ceriscoides curranii
Coptophyllum simalurense
Ceropegia coddii
Exochaenium macropterum
Psychotria charlotteana
Psychotria sagittalis
Psychotria camptopus
Galium cliftonsmithii
Psychotria thailandensis
Psychotria atsinanana
Psychotria crispulifolia
Psychotria biaurita
Galium nuttallii
Coprosma kauensis
Desmidorchis foetida
Quaqua bayeriana
Minaria abortiva
Empogona bequaertii
Coprosma linariifolia
Brenania brieyi
Bremeria erectiloba
Alyxia fascicularis
Cynanchica carpatica
Landolphia subrepanda
Hypobathrum racemosum
Pleiocoryne fernandensis
Angadenia lindeniana
Hoya rundumensis
Mussaenda hirsutissima
Phylohydrax madagascariensis
Gongronemopsis philippinensis
Lacmellea floribunda
Benkara miquelii
Tabernaemontana capuronii
Tabernaemontana psorocarpa
Eumachia rotundifolia
Eumachia paupertina
Sericanthe chevalieri
Trachelospermum jasminoides
Palicourea zevallosii
Palicourea caerulea
Palicourea hyalina
Palicourea polymorpha
Aoranthe castaneofulva
Palicourea tinctoria
Ibatia elliptica
Palicourea violacea
Coussarea macrophylla
Palicourea obovata
Palicourea nautensis
Richardia stellaris
Diplolepis myrtifolia
Laubertia contorta
Baissea major
Matelea haitiensis
Pauridiantha insularis
Kailarsenia tentaculata
Sphinctanthus polycarpus
Stephanococcus crepinianus
Canthium armatum
Leichhardtia coronata
Leichhardtia rostrata
Jobinia campii
Pentopetia albicans
Leichhardtia rara
Leichhardtia glabrata
Spermacoce dimorpha
Leichhardtia millariae
Spermacoce schumanniana
Catharanthus pusillus
Aspidoglossum dissimile
Pachycarpus robustus
Schmidtottia neglecta
Gonolobus aristolochiifolius
Nostolachma crassifolia
Galianthe angustifolia
Morinda morindoides
Gynochthodes grayi
Scolosanthus acanthodes
Psydrax arnoldianus
Himalrandia tetrasperma
Dischidia imbricata
Psydrax graciliflorus
Sabatia angularis
Gynochthodes suratmanii
Galianthe centranthoides
Dischidia mariae
Gynochthodes artensis
Gynochthodes boninensis
Psydrax esirensis
Scyphostelma serpyllifolium
Vidalasia fusca
Pavetta capensis
Echidnopsis multangula
Tassadia medinae
Pavetta ternifolia
Centaurium littorale
Orianthera callosa
Centaurium chloodes
Pavetta loandensis
Kuepferia doxiongshangensis
Helia viridiflora
Phyllopentas austro-orientalis
Philibertia cionophora
Philibertia peruviana
Philibertia latiflora
Randia martinicensis
Comastoma pulmonarium
Rothmannia fischeri
Carapichea galbaoensis
Carapichea necopinata
Halenia plantaginea
Gentianella pulla
Gentianella biebersteinii
Stenostomum oliganthum
Stenotis mucronata
Gentianella junussovii
Gentianella bulgarica
Gentianella wislizeni
Gentianella rima
Gentianella vernicosa
Gentianella fastigiata
Vincetoxicum yamanakae
Vincetoxicum biglandulosum
Vincetoxicum pierrei
Virectaria major
Vincetoxicum tsiangii
Orbea verrucosa
Vincetoxicum silvestre
Orbea albocastanea
Antherostele banahaensis
Tricalysia lasiodelphys
Vincetoxicum nanum
Vincetoxicum cernuum
Vincetoxicum indicum
Vincetoxicum shaanxiense
Remijia aracamuniensis
Dolianthus bicolor
Vincetoxicum tsaii
Curtia intermedia
Oldenlandia accedens
Oldenlandia salzmannii
Xysmalobium carinatum
Pyrostria asosa
Oldenlandia tenella
Gentiana taiwanica
Arachnothryx monteverdensis
Chassalia subnuda
Exacum nanum
Exacum trinervium
Arachnothryx gracilispica
Greenea commersonii
Praravinia havilandii
Eumachia albert-smithii
Ridsdalea eucodon
Parsonsia sanguinea
Eumachia pallidinervia
Eumachia aneityensis
Scleromitrion kerrii
Ridsdalea negrosensis
Ridsdalea vidalii
Machaonia cymosa
Eumachia haematocarpa
Pentanisia arenaria
Parsonsia oligantha
Calycophyllum candidissimum
Funastrum utahense
Hexaphylla rupestris
Neomussaenda xanthophytoides
Tweedia birostrata
Paraknoxia parviflora
Bobea sandwicensis
Malouetia guianensis
Rytigynia monantha
Ruehssia mayana
Ruehssia robinsonii
Ruehssia woodburyana
Ruehssia nana
Rytigynia argentea
Rytigynia demeusei
Mycetia griffithii
Oxypetalum longipedunculatum
Tarenna disperma
Tarenna junodii
Coccochondra phelpsiana
Monolluma cicatricosa
Tarenna spiranthera
Rubia jesoensis
Tarenna longipedicellata
Asclepias schumanniana
Hymenocoleus subipecacuanha
Asclepias pseudofimbriata
Asclepias compressidens
Metastelma sepium
Asclepias schlechteri
Cerberiopsis obtusifolia
Perama parviflora
Bikkia pancheri
Orthosia pubescens
Coccocypselum condalia
Houstonia rosea
Aspidonepsis cognata
Notopleura madida
Blackstonia acuminata
Notopleura aggregata
Notopleura longipedunculoides
Notopleura panamensis
Artia lifuana
Polysphaeria grandis
Melodinus bacellianus
Mandevilla angustifolia
Mandevilla boliviensis
Tridentea virescens
Cyclophyllum valetonianum
Mandevilla pubescens
Cynanchum ambovombense
Cynanchum adalinae
Rondeletia rugelii
Cynanchum jaliscanum
Neanotis boerhavioides
Neanotis trichoclada
Ceropegia elenaduensis
Neanotis rheedei
Neanotis urophylla
Ceropegia lancasteri
Ceropegia punctifera
Ceropegia cana
Plocama olivieri
Ceropegia sandersoniana
Coptophyllum sylvestre
Danais xanthorrhoea
Psychotria canalensis
Galium sphagnophilum
Psychotria oinochrophylla
Galium pseudorivale
Psychotria batopedina
Psychotria microglossa
Galium aegeum
Psychotria sonocorova
Galium porrigens
Galium verrucosum
Psychotria biloba
Psychotria alegre
Exochaenium rotundifolium
Phialanthus bissei
Bathysa pittieri
Psychotria fauriei
Psychotria micheliae
Psychotria coptosperma
Psychotria hirsuticalyx
Empogona cacondensis
Neonauclea truncata
Neonauclea jagorii
Minaria semirii
Neonauclea forsteri
Asperula cymulosa
Quaqua linearis
Empogona congesta
Ixora margaretae
Canscora diffusa
Denscantia andrei
Ixora solomonensis
Ixora mattogrossensis
Ixora standleyana
Ixora vaughanii
Cynanchica tragacanthoides
Hedyotis schlechteri
Landolphia letestui
Landolphia × utilis
Hypobathrum purpuricarpum
Benkara depauperata
Benkara evenosa
Sericanthe suffruticosa
Guettardella putaminosa
Chloropetalum surinamense
Nauclea orientalis
Palicourea stenostachya
Gentianopsis yabei
Palicourea subundulata
Palicourea oresbia
Secamone rhopalophora
Secamone spirei
Palicourea regina
Palicourea fissistipula
Gentianopsis komarovii
Palicourea urceolata
Palicourea vellerea
Palicourea ramonensis
Palicourea compta
Palicourea adenophora
Schinziella tetragona
Cordiera myrciifolia
Matelea grisebachiana
Pauridiantha paucinervis
Discospermum malaccense
Manostachya staelioides
Matelea lesueurii
Pauridiantha schumannii
Aidia racemosa
Spermacoce loretiana
Hoffmannia psychotriifolia
Aidia vitiensis
Aidia dilleniacea
Buckollia volubilis
Leichhardtia fraseri
Leichhardtia araujacea
Leichhardtia paludicola
Duvalia immaculata
Spermacoce pulchristipula
Pachycarpus lineolatus
Stapeliopsis exasperata
Gynochthodes villosa
Gynochthodes costata
Gynochthodes motleyi
Cryptolepis africana
Exostema caribaeum
Gynochthodes mollis
Rovaeanthus strigosus
Scolosanthus wrightianus
Gynochthodes subcaudata
Gynochthodes hollrungiana
Centaurium erythraea
Orianthera centralis
Scyphostelma wurdackii
Tassadia berteroanum
Dimetia ampliflora
Keetia cornelia
Keetia hispida
Acokanthera schimperi
Kuepferia decorata
Acokanthera rotundata
Randia lasiantha
Philibertia candolleana
Philibertia bicornuta
Echites speciosissimus
Rudgea viburnoides
Rogiera macdougallii
Villaria multibracteata
Alibertia atlantica
Halenia hypericoides
Gentianella antipoda
Stenostomum pedicellare
Tournefortiopsis cuatrecasasii
Tournefortiopsis torrana
Gentianella corymbifera
Gentianella pilosa
Gentianella ericothamna
Caralluma mouretii
Gentianella ottonis
Stenostomum coriaceum
Gentianella praecox
Gentianella coccinea
Gentianella nevadensis
Saprosma elegans
Orbea decaisneana
Kibatalia laurifolia
Orbea abayensis
Zeltnera maryanniana
Kibatalia blancoi
Vincetoxicum paniculatum
Vincetoxicum verticillatum
Vincetoxicum doianum
Gonzalagunia hirsuta
Orbea carnosa
Vincetoxicum katoi
Ophiorrhiza bifida
Pyrostria obovatifolia
Pyrostria affinis
Oldenlandia platystipula
Pyrostria suarezensis
Ophiorrhiza coriaceifolia
Cruciata glabra
Arachnothryx ovata
Arachnothryx ovandensis
Arachnothryx pansamalana
Praravinia lucbanensis
Ruehssia hatschbachii
Ruehssia macroglossa
Ruehssia neomanarae
Ruehssia pringlei
Ruehssia oligantha
Ruehssia rzedowskiana
Rytigynia uhligii
Apteranthes joannis
Bouvardia xestosperma
Hexasepalum mello-barretoi
Adenorandia kalbreyeri
Bouvardia bouvardioides
Micrechites grandiflorus
Oxypetalum brachystephanum
Marsdenia minima
Tarenna glaberrima
Coccochondra durifolia
Tarenna pubituba
Tarenna sumatrensis
Rubia argyi
Schizocalyx sterculioides
Tarenna curtisii
Hoodia pilifera
Pinochia monteverdensis
Metagentiana primuliflora
Metagentiana melvillei
Coptosperma littorale
Houstonia spellenbergii
Notopleura perparva
Beaumontia macrantha
Caudanthera sinaica
Mandevilla undulata
Mandevilla speciosa
Mandevilla assimilis
